cliente_codigo	codigo	codigocolaborador	datainicio	datalancamento	dataproximarevisao	datarenovacao	dataterminoprevisto	dataultimaatualizacao	diasporsemana	emrevisaoprofessor	genero	idoperacaoemmassa	isgeradoporia	nivel_codigo	nome	nrtreinosrealizados	predefinido	professorcarteira_codigo	professormontou_codigo	programatreinorenovacao	programatreinorenovado	situacao	totalaulasprevistas	treinorapido	versao	_chave
11335	12399		2023-05-19 00:00:00.0	2023-05-19 16:18:41.026	2023-05-26 00:00:00.0		2023-06-30 00:00:00.0		2						PROG 1802230000			125	125			0	12		2	b3c787b3459ac48df1921ab2f20c970
11008	12177		2023-04-20 00:00:00.0	2023-04-20 15:50:23.517	2023-04-27 00:00:00.0		2023-06-01 00:00:00.0		5						HIPER/FEM 01/03			125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
642	7270		2020-08-20 00:00:00.0	2020-08-20 07:41:50.122	2020-08-27 00:00:00.0		2020-09-18 00:00:00.0		5						NOVOPROG 2008200741	4		87	87	7030		0	21		590	b3c787b3459ac48df1921ab2f20c970
11576	12304		2023-05-05 00:00:00.0	2023-05-05 19:13:03.189	2023-05-12 00:00:00.0		2023-06-16 00:00:00.0		5						Posterior/Glúteo			125	97			0	30		28	b3c787b3459ac48df1921ab2f20c970
10865	12282		2023-05-03 00:00:00.0	2023-05-03 14:13:20.572	2023-05-10 00:00:00.0		2023-05-24 00:00:00.0		2						PROG 1303230725			123	123			0	6		2	b3c787b3459ac48df1921ab2f20c970
7717	12291		2023-05-04 00:00:00.0	2023-05-04 06:53:45.982	2023-05-11 00:00:00.0		2023-06-23 00:00:00.0		5	false			false		HIPER/MASC pedro arthur	1		94	98			0	36		15	b3c787b3459ac48df1921ab2f20c970
539	12290		2023-05-04 00:00:00.0	2023-05-04 06:20:35.03	2023-05-11 00:00:00.0		2023-06-23 00:00:00.0		5						hipertrofia	40		98	123			0	36		37	b3c787b3459ac48df1921ab2f20c970
11401	12420		2023-05-19 00:00:00.0	2023-05-19 18:48:42.465	2023-05-26 00:00:00.0		2023-06-30 00:00:00.0		2						PROG 1802231026			123	123			0	12		2	b3c787b3459ac48df1921ab2f20c970
975	12294		2023-05-04 00:00:00.0	2023-05-04 17:55:00.396	2023-05-11 00:00:00.0		2023-06-15 00:00:00.0		5	false			false		PROG 0405231755	31		94	51			0	30		41	b3c787b3459ac48df1921ab2f20c970
2051	12227		2023-04-28 00:00:00.0	2023-04-28 06:13:19.997	2023-05-05 00:00:00.0		2023-06-09 00:00:00.0		5						PROG 2211220602			87	87			0	30		4	b3c787b3459ac48df1921ab2f20c970
11383	12328		2023-05-10 00:00:00.0	2023-05-10 06:41:30.826	2023-05-17 00:00:00.0		2023-06-21 00:00:00.0		2						PROG 2701230853			123	123			0	12		2	b3c787b3459ac48df1921ab2f20c970
11354	12292		2023-05-04 00:00:00.0	2023-05-04 08:11:38.556	2023-05-11 00:00:00.0		2023-06-15 00:00:00.0		2						PROG 0405230811	1		123	123			0	12		45	b3c787b3459ac48df1921ab2f20c970
11639	12326		2023-05-09 00:00:00.0	2023-05-09 18:45:42.478	2023-05-16 00:00:00.0		2023-06-20 00:00:00.0		5						PROG 0905231845	9		94	51			0	30		15	b3c787b3459ac48df1921ab2f20c970
9789	12426		2023-05-20 00:00:00.0	2023-05-20 12:40:15.76	2023-05-29 00:00:00.0		2023-07-01 00:00:00.0		5						TREINO			123	51			0	30		3	b3c787b3459ac48df1921ab2f20c970
11654	12309		2023-05-06 00:00:00.0	2023-05-06 12:46:15.172	2023-05-15 00:00:00.0		2023-06-25 00:00:00.0		5						TREINO	5		125	125			0	36		9	b3c787b3459ac48df1921ab2f20c970
11251	12242		2023-04-28 00:00:00.0	2023-04-28 15:45:13.816	2023-05-05 00:00:00.0		2023-06-09 00:00:00.0		2						HIPERTROFIA MASCULINO A/B/C  			125	125			0	12		2	b3c787b3459ac48df1921ab2f20c970
11630	12217		2023-04-27 00:00:00.0	2023-04-27 06:45:22.961	2023-05-04 00:00:00.0		2023-06-16 00:00:00.0		5						Hipertrofia	22		98	98			0	36		87	b3c787b3459ac48df1921ab2f20c970
11622	12311		2023-05-08 00:00:00.0	2023-05-08 11:37:02.04	2023-05-15 00:00:00.0		2023-06-27 00:00:00.0		5						TREINO	16		125	125			0	36		10	b3c787b3459ac48df1921ab2f20c970
2763	12314		2023-05-08 00:00:00.0	2023-05-08 17:56:47.751	2023-05-15 00:00:00.0		2023-06-19 00:00:00.0		5						PROG 0805231756	6		126	97			0	30		17	b3c787b3459ac48df1921ab2f20c970
11484	12341		2023-05-11 00:00:00.0	2023-05-11 10:56:06.074	2023-05-18 00:00:00.0		2023-07-01 00:00:00.0		5						hipertrofia	9		87	87	8223		0	36		28	b3c787b3459ac48df1921ab2f20c970
10181	12340		2023-05-11 00:00:00.0	2023-05-11 08:22:16.656	2023-05-18 00:00:00.0		2023-06-22 00:00:00.0		2						PROG 1105230822	1		123	123			0	12		54	b3c787b3459ac48df1921ab2f20c970
9731	12342		2023-05-11 00:00:00.0	2023-05-11 18:16:32.893	2023-05-18 00:00:00.0		2023-06-30 00:00:00.0		5						Hipertrofia	5		98	98			0	36		6	b3c787b3459ac48df1921ab2f20c970
11305	12135		2023-04-18 00:00:00.0	2023-04-18 06:00:39.072	2023-04-25 00:00:00.0		2023-06-07 00:00:00.0		5						hipertrofia ABC masc inter			125	87			0	36		3	b3c787b3459ac48df1921ab2f20c970
11275	12343		2023-05-11 00:00:00.0	2023-05-11 18:33:10.096	2023-05-18 00:00:00.0		2023-06-22 00:00:00.0		2						PROG 1105231833	0		123	123			0	12		55	b3c787b3459ac48df1921ab2f20c970
4380	12337		2023-05-15 00:00:00.0	2023-05-10 19:28:54.396	2023-05-17 00:00:00.0		2023-06-21 00:00:00.0		5						PROG 1005231928	9		97	97			0	26		28	b3c787b3459ac48df1921ab2f20c970
9695	12288		2023-05-03 00:00:00.0	2023-05-03 21:35:28.517	2023-05-10 00:00:00.0		2023-06-03 00:00:00.0		2						PROG 0305232135	6		87	123			0	8		73	b3c787b3459ac48df1921ab2f20c970
10043	12284		2023-05-03 00:00:00.0	2023-05-03 17:04:50.601	2023-05-10 00:00:00.0		2023-06-14 00:00:00.0		5						PROG 0305231704	22		97	97			0	30		36	b3c787b3459ac48df1921ab2f20c970
11447	12285		2023-05-03 00:00:00.0	2023-05-03 18:48:31.99	2023-05-10 00:00:00.0		2023-06-14 00:00:00.0		5						Hipertrofia			98	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
11646	12300		2023-05-05 00:00:00.0	2023-05-05 13:53:18.8	2023-05-12 00:00:00.0		2023-06-16 00:00:00.0		6						PROG 0505231353	1		125	125			0	36		39	b3c787b3459ac48df1921ab2f20c970
11635	12287		2023-05-03 00:00:00.0	2023-05-03 20:16:34.714	2023-05-10 00:00:00.0		2023-06-14 00:00:00.0		5						PROG 0305232016	24		97	97			0	30		17	b3c787b3459ac48df1921ab2f20c970
11569	13051		2023-08-07 00:00:00.0	2023-08-07 15:11:01.607	2023-08-14 00:00:00.0		2023-09-18 00:00:00.0		5						hipertrofia			125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
11428	12335		2023-05-10 00:00:00.0	2023-05-10 15:04:29.612	2023-05-17 00:00:00.0		2023-06-21 00:00:00.0		5						hipertrofia ABC masc ini			125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
11650	12310		2023-05-08 00:00:00.0	2023-05-08 10:54:48.153	2023-05-15 00:00:00.0		2023-06-27 00:00:00.0		5						HIPER/MASC				123			0	36		6	b3c787b3459ac48df1921ab2f20c970
11360	12280		2023-05-03 00:00:00.0	2023-05-03 06:24:37.859	2023-05-10 00:00:00.0		2023-06-22 00:00:00.0		5						hipertrofia	3		98	98			0	36		23	b3c787b3459ac48df1921ab2f20c970
11844	13053		2023-08-07 00:00:00.0	2023-08-07 16:18:56.318	2023-08-14 00:00:00.0		2023-09-18 00:00:00.0		6						 ABC			125	125			0	36		12	b3c787b3459ac48df1921ab2f20c970
10409	12239		2023-04-28 00:00:00.0	2023-04-28 07:08:26.614	2023-05-05 00:00:00.0		2023-06-17 00:00:00.0		5						hipertrofia	3		97	98			0	36		45	b3c787b3459ac48df1921ab2f20c970
4618	12332		2023-05-10 00:00:00.0	2023-05-10 10:10:13.621	2023-05-17 00:00:00.0		2023-06-29 00:00:00.0		5						hipertrofia	1		98	98			0	36		21	b3c787b3459ac48df1921ab2f20c970
6689	12317		2023-05-08 00:00:00.0	2023-05-08 20:44:32.118	2023-05-15 00:00:00.0		2023-06-19 00:00:00.0		5						PROG 0805232044			94	97			0	30		16	b3c787b3459ac48df1921ab2f20c970
286	7035		2020-07-20 00:00:00.0	2020-07-08 14:41:39.578	2020-07-31 00:00:00.0		2020-08-19 00:00:00.0		5						PROG 0807201441			87	87			0	21		592	b3c787b3459ac48df1921ab2f20c970
11648	12320		2023-05-09 00:00:00.0	2023-05-09 09:31:50.743	2023-05-16 00:00:00.0		2023-06-20 00:00:00.0		2						PROG 0905230931				123			0	12		21	b3c787b3459ac48df1921ab2f20c970
11235	12329		2023-05-10 00:00:00.0	2023-05-10 06:48:42.777	2023-05-17 00:00:00.0		2023-06-21 00:00:00.0		2						HIPERTROFIA	1		123	123			0	12		2	b3c787b3459ac48df1921ab2f20c970
11656	12327		2023-05-09 00:00:00.0	2023-05-09 21:06:47.497	2023-05-16 00:00:00.0		2023-06-28 00:00:00.0		5						TREINO 				97			0	36		5	b3c787b3459ac48df1921ab2f20c970
10944	12156		2023-04-18 00:00:00.0	2023-04-18 11:55:06.316	2023-04-25 00:00:00.0		2023-05-30 00:00:00.0		5						HIPERTROFIA ABCD	4		125	125			0	30		39	b3c787b3459ac48df1921ab2f20c970
	12312			2023-05-08 15:30:20.989					5	false			false		HIPER/MASC pedro arthur		true		98			0	36		1	b3c787b3459ac48df1921ab2f20c970
11641	12286		2023-05-03 00:00:00.0	2023-05-03 20:07:53.545	2023-05-10 00:00:00.0		2023-06-14 00:00:00.0		5						PROG 0305232007	4		97	97			0	30		18	b3c787b3459ac48df1921ab2f20c970
108	12349		2023-05-13 00:00:00.0	2023-05-12 10:33:14.722	2023-05-22 00:00:00.0		2023-06-24 00:00:00.0		2						PROG 2002220000			123	123	12015		0	12		2	b3c787b3459ac48df1921ab2f20c970
4515	12257		2023-05-02 00:00:00.0	2023-05-02 10:29:28.209	2023-05-09 00:00:00.0		2023-06-13 00:00:00.0		5						rood			87	98			0	30		3	b3c787b3459ac48df1921ab2f20c970
11636	12313		2023-05-08 00:00:00.0	2023-05-08 15:30:31.707	2023-05-15 00:00:00.0		2023-06-27 00:00:00.0		5						HIPER/MASC pedro arthur			123	125			0	36		2	b3c787b3459ac48df1921ab2f20c970
11588	12131		2023-04-17 00:00:00.0	2023-04-17 11:38:19.175	2023-04-24 00:00:00.0		2023-05-29 00:00:00.0		5						PROG 1704231138	1		125	125			0	30		33	b3c787b3459ac48df1921ab2f20c970
11651	12306		2023-05-05 00:00:00.0	2023-05-05 20:28:06.952	2023-05-12 00:00:00.0		2023-06-16 00:00:00.0		5						13456-13457	11		97	97			0	30		31	b3c787b3459ac48df1921ab2f20c970
11463	12264		2023-05-04 00:00:00.0	2023-05-02 15:48:41.692	2023-05-11 00:00:00.0		2023-06-15 00:00:00.0		2						PROG 0702231627			125	125	11931		0	12		2	b3c787b3459ac48df1921ab2f20c970
10084	12228		2023-04-28 00:00:00.0	2023-04-28 06:13:34.497	2023-05-05 00:00:00.0		2023-06-09 00:00:00.0		5						Enrigecimento + qualidade de vida			87	87			0	30		2	b3c787b3459ac48df1921ab2f20c970
387	12136		2023-04-18 00:00:00.0	2023-04-18 06:01:33.516	2023-04-25 00:00:00.0		2023-05-30 00:00:00.0		2						HIPERTROFIA FEMININO A/B/C			87	87			0	12		6	b3c787b3459ac48df1921ab2f20c970
11483	12251		2023-04-28 00:00:00.0	2023-04-28 17:30:06.87	2023-05-05 00:00:00.0		2023-06-17 00:00:00.0		5						hipertrofia	5		98	98			0	36		23	b3c787b3459ac48df1921ab2f20c970
10172	13045		2023-08-07 00:00:00.0	2023-08-07 06:27:47.223	2023-08-14 00:00:00.0		2023-09-26 00:00:00.0		5	false			false		hipertrofia	0		98	123			0	36		31	b3c787b3459ac48df1921ab2f20c970
11009	12243		2023-04-28 00:00:00.0	2023-04-28 15:45:25.024	2023-05-05 00:00:00.0		2023-06-09 00:00:00.0		5						hipertrofia ABC masc ini			125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
1724	12268		2023-05-02 00:00:00.0	2023-05-02 18:05:18.456	2023-05-09 00:00:00.0		2023-06-13 00:00:00.0		5						PROG 0601231921			97	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
642	12117		2023-04-14 00:00:00.0	2023-04-14 06:28:06.482	2023-04-21 00:00:00.0		2023-05-26 00:00:00.0		5						PROG 2709220601	6		98	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
11502	12295		2023-05-05 00:00:00.0	2023-05-05 06:28:11.935	2023-05-12 00:00:00.0		2023-06-16 00:00:00.0		5						PROG 0505230628			87	98			0	30		21	b3c787b3459ac48df1921ab2f20c970
8508	12429		2023-05-22 00:00:00.0	2023-05-22 06:13:23.472	2023-05-29 00:00:00.0		2023-07-03 00:00:00.0		2						PROG 2205230613	11		123	123			0	12		53	b3c787b3459ac48df1921ab2f20c970
1656	12427		2023-05-20 00:00:00.0	2023-05-20 12:41:39.055	2023-05-29 00:00:00.0		2023-07-01 00:00:00.0		5						hipertrofia			87	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
1802	13042		2023-08-04 00:00:00.0	2023-08-04 15:44:39.082	2023-08-11 00:00:00.0		2023-09-15 00:00:00.0		5						PROG 1105230000			125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
11065	12178		2023-04-20 00:00:00.0	2023-04-20 15:51:10.628	2023-04-27 00:00:00.0		2023-06-01 00:00:00.0		5						hipertrofia			125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
11512	12279		2023-05-02 00:00:00.0	2023-05-02 19:16:20.454	2023-05-09 00:00:00.0		2023-06-21 00:00:00.0		5						Flavio M	17		97	97			0	36		2	b3c787b3459ac48df1921ab2f20c970
10681	12255		2023-05-02 00:00:00.0	2023-05-02 06:40:41.237	2023-05-09 00:00:00.0		2023-06-21 00:00:00.0		5						hipertrofia			98	98			0	36		22	b3c787b3459ac48df1921ab2f20c970
10180	12344		2023-05-12 00:00:00.0	2023-05-12 06:27:09.716	2023-05-19 00:00:00.0		2023-07-01 00:00:00.0		5						hipertrofia	4		98	123			0	36		26	b3c787b3459ac48df1921ab2f20c970
10501	12394		2023-05-18 00:00:00.0	2023-05-18 18:09:35.059	2023-05-25 00:00:00.0		2023-07-07 00:00:00.0		5						TREINO	4		94	97			0	36		11	b3c787b3459ac48df1921ab2f20c970
11305	12336		2023-06-08 00:00:00.0	2023-05-10 15:05:50.108	2023-06-15 00:00:00.0		2023-07-20 00:00:00.0		5						hipertrofia ABC masc 			125	125	12135		0	30		13	b3c787b3459ac48df1921ab2f20c970
10921	12323		2023-05-09 00:00:00.0	2023-05-09 15:24:33.107	2023-05-16 00:00:00.0		2023-06-20 00:00:00.0		2						emagrecimento	6		123	123			0	12		3	b3c787b3459ac48df1921ab2f20c970
539	12171		2023-04-20 00:00:00.0	2023-04-20 06:47:59.109	2023-04-27 00:00:00.0		2023-05-03 00:00:00.0		5						Hipertrofia	7		98	123			0	9		3	b3c787b3459ac48df1921ab2f20c970
10103	12281		2023-05-03 00:00:00.0	2023-05-03 06:39:14.58	2023-05-10 00:00:00.0		2023-06-14 00:00:00.0		2						PROG 0305230639	1		123	123			0	12		39	b3c787b3459ac48df1921ab2f20c970
9786	12253		2023-04-29 00:00:00.0	2023-04-29 10:05:51.501	2023-05-08 00:00:00.0		2023-06-10 00:00:00.0		5						PROG 2904231005	10		98	97			0	30		23	b3c787b3459ac48df1921ab2f20c970
9739	12350		2023-05-13 00:00:00.0	2023-05-12 10:33:23.182	2023-05-22 00:00:00.0		2023-06-24 00:00:00.0		2						PROG 1602230932			123	123	12018		0	12		2	b3c787b3459ac48df1921ab2f20c970
126	12283		2023-05-04 00:00:00.0	2023-05-03 14:19:37.582	2023-05-11 00:00:00.0		2023-06-15 00:00:00.0		5						hipertrofia			123	123	11946		0	30		3	b3c787b3459ac48df1921ab2f20c970
10928	12319		2023-05-09 00:00:00.0	2023-05-09 06:11:01.47	2023-05-16 00:00:00.0		2023-06-20 00:00:00.0		5						PROG 0905230611			87	87			0	30		19	b3c787b3459ac48df1921ab2f20c970
1844	12331		2023-05-11 00:00:00.0	2023-05-10 08:56:32.779	2023-05-18 00:00:00.0		2023-06-30 00:00:00.0		5						hipertrofia	18		98	123	8223		0	36		39	b3c787b3459ac48df1921ab2f20c970
7604	12339		2023-05-11 00:00:00.0	2023-05-11 07:27:39.991	2023-05-18 00:00:00.0		2023-06-30 00:00:00.0		5						HIPER/FEM	3		87	87			0	36		5	b3c787b3459ac48df1921ab2f20c970
11366	12346		2023-05-12 00:00:00.0	2023-05-12 07:03:06.288	2023-05-19 00:00:00.0		2023-06-23 00:00:00.0		5						hipertrofia			98	123			0	30		2	b3c787b3459ac48df1921ab2f20c970
1617	12348		2023-05-12 00:00:00.0	2023-05-12 07:06:40.094	2023-05-19 00:00:00.0		2023-06-23 00:00:00.0		5						hipertrofia			98	123			0	30		2	b3c787b3459ac48df1921ab2f20c970
1892	7749		2021-01-06 00:00:00.0	2021-01-06 19:15:40.775	2021-01-13 00:00:00.0		2021-02-17 00:00:00.0		2						PROG 0601211915	8		80	80			0	12		77	b3c787b3459ac48df1921ab2f20c970
6800	13037		2023-08-04 00:00:00.0	2023-08-04 14:23:30.469	2023-08-11 00:00:00.0		2023-09-15 00:00:00.0		5						hipertrofia			125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
9449	7997		2021-02-26 00:00:00.0	2021-02-26 08:02:20.974	2021-03-05 00:00:00.0	2021-04-08 07:31:12.459	2021-04-09 00:00:00.0		5						PROG 2602210802			87	87		8124	0	30		42	b3c787b3459ac48df1921ab2f20c970
1961	7904		2021-02-10 00:00:00.0	2021-02-04 09:27:18.374	2021-02-25 00:00:00.0		2021-03-25 00:00:00.0		5						PROG 0402210927	19		86	93			0	30		54	b3c787b3459ac48df1921ab2f20c970
654	12400		2023-05-19 00:00:00.0	2023-05-19 16:18:59.018	2023-05-26 00:00:00.0		2023-06-30 00:00:00.0		5						hipertrofia			125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
4034	7780		2021-01-12 00:00:00.0	2021-01-12 17:16:28.86	2021-01-19 00:00:00.0		2021-02-09 00:00:00.0		2						PROG 1201211716	10		80	87			0	8		48	b3c787b3459ac48df1921ab2f20c970
10669	12421		2023-05-19 00:00:00.0	2023-05-19 18:56:05.951	2023-05-26 00:00:00.0		2023-06-30 00:00:00.0		5						PROG 0803231654			97	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
953	7743		2021-01-06 00:00:00.0	2021-01-06 08:14:11.189	2021-01-13 00:00:00.0		2021-02-17 00:00:00.0		5						PROG 0601210814	11		87	87			0	30		38	b3c787b3459ac48df1921ab2f20c970
187	7676		2020-12-07 00:00:00.0	2020-12-07 06:27:12.061	2020-12-14 00:00:00.0		2021-01-06 00:00:00.0		2						NOVOPROG 0712200627			87	87	6740		0	8		596	b3c787b3459ac48df1921ab2f20c970
3080	7746		2021-01-06 00:00:00.0	2021-01-06 17:18:50.147	2021-01-13 00:00:00.0		2021-02-17 00:00:00.0		2						PROG 0601211718	9		80	86			0	12		60	b3c787b3459ac48df1921ab2f20c970
9552	7784		2021-01-12 00:00:00.0	2021-01-12 21:24:06.877	2021-01-19 00:00:00.0		2021-02-23 00:00:00.0		2						PROG 1201212124			80	80			0	12		42	b3c787b3459ac48df1921ab2f20c970
9365	7754		2021-01-07 00:00:00.0	2021-01-07 17:52:00.831	2021-01-14 00:00:00.0		2021-02-18 00:00:00.0		5						PROG 0701211752			87	87			0	30		34	b3c787b3459ac48df1921ab2f20c970
9588	7776		2021-01-11 00:00:00.0	2021-01-11 17:27:18.563	2021-01-18 00:00:00.0		2021-02-22 00:00:00.0		5						PROG 1101211727	25		79	87			0	30		42	b3c787b3459ac48df1921ab2f20c970
64	13061		2023-08-08 00:00:00.0	2023-08-08 07:20:47.894	2023-08-15 00:00:00.0		2023-09-19 00:00:00.0		5	false			false		PROG 0808230720	32		87	123			0	30		57	b3c787b3459ac48df1921ab2f20c970
1024	13778		2023-11-14 00:00:00.0	2023-11-14 06:40:17.816	2023-11-21 00:00:00.0		2023-12-26 00:00:00.0		5	false			false		HIPERTROFIA			128	98			0	30		5	b3c787b3459ac48df1921ab2f20c970
11529	12101		2023-04-12 00:00:00.0	2023-04-12 06:37:41.999	2023-04-19 00:00:00.0		2023-06-01 00:00:00.0		5						hipertrofia	19		97	98			0	36		17	b3c787b3459ac48df1921ab2f20c970
11624	12211		2023-04-26 00:00:00.0	2023-04-26 21:24:28.003	2023-05-03 00:00:00.0		2023-06-07 00:00:00.0		6						Pms	2		97	97			0	36		21	b3c787b3459ac48df1921ab2f20c970
9906	12293		2023-05-04 00:00:00.0	2023-05-04 11:39:23.627	2023-05-11 00:00:00.0		2023-06-21 00:00:00.0		5						hipertrofia	21		94	98			0	34		108	b3c787b3459ac48df1921ab2f20c970
11390	12334		2023-05-10 00:00:00.0	2023-05-10 14:20:38.37	2023-05-17 00:00:00.0		2023-06-21 00:00:00.0		2						PROG 1005231420	11		123	123			0	12		31	b3c787b3459ac48df1921ab2f20c970
11864	13067		2023-08-08 00:00:00.0	2023-08-08 21:22:40.879	2023-08-15 00:00:00.0		2023-10-19 00:00:00.0			false			true		PROG 0808232122	16		129				0			25	b3c787b3459ac48df1921ab2f20c970
642	13060		2023-08-08 00:00:00.0	2023-08-08 07:06:06.538	2023-08-15 00:00:00.0		2023-09-27 00:00:00.0		5						hipertrofia	16		98	98			0	36		22	b3c787b3459ac48df1921ab2f20c970
10155	13068		2023-08-09 00:00:00.0	2023-08-09 07:02:09.37	2023-08-16 00:00:00.0		2023-09-20 00:00:00.0		5						PROG 0908230702	5		123	123			0	30		44	b3c787b3459ac48df1921ab2f20c970
11668	13062		2023-08-08 00:00:00.0	2023-08-08 11:14:28.11	2023-08-15 00:00:00.0		2023-09-19 00:00:00.0		5						PROG 0808231114			125	87			0	30		4	b3c787b3459ac48df1921ab2f20c970
1050	13052		2023-08-07 00:00:00.0	2023-08-07 15:11:15.719	2023-08-14 00:00:00.0		2023-09-18 00:00:00.0		5						hiper	8		125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
9592	13054		2023-08-07 00:00:00.0	2023-08-07 16:24:34.961	2023-08-14 00:00:00.0		2023-09-18 00:00:00.0		5						PROG 2205231933	3		125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
4933	13064		2023-08-08 00:00:00.0	2023-08-08 20:25:44.78	2023-08-15 00:00:00.0		2023-09-19 00:00:00.0		5						PROG 0808232025	26		98	98			0	30		24	b3c787b3459ac48df1921ab2f20c970
11874	13057		2023-08-07 00:00:00.0	2023-08-07 17:35:12.469	2023-08-14 00:00:00.0		2023-09-18 00:00:00.0		5						13685-13686	13		97	97			0	30		21	b3c787b3459ac48df1921ab2f20c970
779	13076		2023-08-12 00:00:00.0	2023-08-10 13:52:34.032	2023-08-21 00:00:00.0		2023-09-23 00:00:00.0		5						hipertrofia	9		125	125	12703		0	30		11	b3c787b3459ac48df1921ab2f20c970
11733	13069		2023-09-13 00:00:00.0	2023-08-09 19:39:57.033	2023-09-20 00:00:00.0		2024-01-01 00:00:00.0		5	false			false		PROG 2606231607	3		97	97			0	79		36	b3c787b3459ac48df1921ab2f20c970
39	12384		2023-05-17 00:00:00.0	2023-05-17 21:36:42.213	2023-05-24 00:00:00.0		2023-06-28 00:00:00.0		5						Intermédio			128	51			0	30		5	b3c787b3459ac48df1921ab2f20c970
11668	12372		2023-05-16 00:00:00.0	2023-05-16 17:49:32.72	2023-05-23 00:00:00.0		2023-07-05 00:00:00.0		5						TREINO 	3		125	97			0	36		16	b3c787b3459ac48df1921ab2f20c970
11150	12380		2023-07-03 00:00:00.0	2023-05-17 18:10:42.943	2023-07-10 00:00:00.0		2023-08-10 00:00:00.0		5						PROG 0803231944			98	125			0	27		37	b3c787b3459ac48df1921ab2f20c970
11603	12167		2023-04-20 00:00:00.0	2023-04-20 06:17:38.221	2023-04-27 00:00:00.0		2023-06-09 00:00:00.0		5						Hiper+Reduç.			87	87			0	36		4	b3c787b3459ac48df1921ab2f20c970
2336	12269		2023-05-02 00:00:00.0	2023-05-02 18:11:50.048	2023-05-09 00:00:00.0		2023-06-09 00:00:00.0		5						hipertrofia	5		97	97			0	27		3	b3c787b3459ac48df1921ab2f20c970
11508	12422		2023-05-19 00:00:00.0	2023-05-19 18:59:01.974	2023-05-26 00:00:00.0		2023-06-30 00:00:00.0		5						PROG 0203231603			94	98			0	30		3	b3c787b3459ac48df1921ab2f20c970
9592	12436		2023-05-22 00:00:00.0	2023-05-22 19:33:32.12	2023-05-29 00:00:00.0		2023-07-03 00:00:00.0		5						PROG 2205231933	24		125	97			0	30		45	b3c787b3459ac48df1921ab2f20c970
11488	12179		2023-04-20 00:00:00.0	2023-04-20 15:52:28.452	2023-04-27 00:00:00.0		2023-06-01 00:00:00.0		5						TREINO			125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
10046	12258		2023-05-02 00:00:00.0	2023-05-02 10:29:46.07	2023-05-09 00:00:00.0		2023-06-13 00:00:00.0		5						janaina pernas			125	98			0	30		3	b3c787b3459ac48df1921ab2f20c970
2372	12369		2023-05-15 00:00:00.0	2023-05-15 20:21:12.234	2023-05-22 00:00:00.0		2023-06-26 00:00:00.0		5						PROG 1505232021	3		97	97			0	30		25	b3c787b3459ac48df1921ab2f20c970
	12212			2023-04-26 21:27:58.136					6						Pms		true		97			0	36		1	b3c787b3459ac48df1921ab2f20c970
11655	12379		2023-05-17 00:00:00.0	2023-05-17 14:59:39.712	2023-05-24 00:00:00.0		2023-06-14 00:00:00.0		5						TREINO	4		98	125			0	20		28	b3c787b3459ac48df1921ab2f20c970
9834	12428		2023-05-20 00:00:00.0	2023-05-20 12:50:22.619	2023-05-29 00:00:00.0		2023-07-01 00:00:00.0		5						HIPER/MASC			126	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
11149	12371		2023-05-16 00:00:00.0	2023-05-16 07:10:23.765	2023-05-23 00:00:00.0		2023-06-22 00:00:00.0		2						PROG 1605230710	3		123	123			0	10		27	b3c787b3459ac48df1921ab2f20c970
10029	12229		2023-04-28 00:00:00.0	2023-04-28 06:13:46.567	2023-05-05 00:00:00.0		2023-06-09 00:00:00.0		5						hipertrofia			87	87			0	30		2	b3c787b3459ac48df1921ab2f20c970
10564	13072		2023-08-10 00:00:00.0	2023-08-10 08:38:20.968	2023-08-17 00:00:00.0		2023-09-29 00:00:00.0		5						Hipertrofia	2		98	98			0	36		12	b3c787b3459ac48df1921ab2f20c970
8880	13055		2023-08-07 00:00:00.0	2023-08-07 16:25:04.389	2023-08-14 00:00:00.0		2023-09-18 00:00:00.0		5						PROG 0410221524			125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
11166	12360		2023-05-12 00:00:00.0	2023-05-12 17:23:27.1	2023-05-19 00:00:00.0		2023-07-01 00:00:00.0		5						hipertrofia			98	97			0	36		29	b3c787b3459ac48df1921ab2f20c970
